Date,Stock,Size,Volatility,POV,Cost
5/17/2017,AIZ,0.259549182,0.22706206,0.21040129,68.06588366
5/18/2017,AIZ,0.241540524,0.233479415,0.218094902,51.97650853
5/19/2017,AIZ,0.452575989,0.235488183,0.42250485,107.2988582
5/22/2017,AIZ,0.134466628,0.23536256,0.149523884,25.59695937
5/23/2017,AIZ,0.230889888,0.235385408,0.206529695,40.46133946
5/24/2017,AIZ,0.045460846,0.235423054,0.062668843,-9.869461162
5/25/2017,AIZ,0.056248691,0.228965739,0.085775277,21.03269769
5/26/2017,AIZ,0.089032192,0.227130177,0.124013166,33.61814246
5/30/2017,AIZ,0.195016376,0.227028262,0.192895365,62.27279358
5/31/2017,AIZ,0.398969299,0.2272968,0.223215257,78.87027555
6/1/2017,AIZ,0.061954082,0.228265873,0.068733515,11.92025524
6/2/2017,AIZ,0.153188316,0.234111601,0.175918406,25.59919232
6/5/2017,AIZ,0.160503298,0.233441954,0.188569728,34.22103717
6/6/2017,AIZ,0.123201781,0.232872463,0.158985086,29.10972085
6/7/2017,AIZ,0.047341524,0.231889881,0.06887991,9.808069854
6/8/2017,AIZ,0.419558929,0.232122259,0.21670318,35.08342038
6/9/2017,AIZ,0.314106995,0.232635344,0.327567764,56.03833586
6/12/2017,AIZ,0.286117889,0.240104976,0.253669182,52.10094227
6/13/2017,AIZ,0.101478125,0.23920856,0.152480631,5.545813441
6/14/2017,AIZ,0.285508997,0.238233227,0.332189283,56.57885146
6/15/2017,AIZ,0.28130253,0.148368195,0.336718082,71.05912157
6/16/2017,AIZ,0.289961896,0.152697379,0.179138388,32.79220778
6/19/2017,AIZ,0.254462805,0.154419229,0.341745165,60.59004874
6/20/2017,AIZ,0.133026821,0.149488298,0.227806713,40.8710948
6/21/2017,AIZ,0.271685394,0.14902594,0.305198811,51.30953423
6/22/2017,AIZ,0.079909938,0.155384872,0.075848283,-1.066814846
6/23/2017,AIZ,0.533511153,0.163314861,0.251366973,61.17658571
6/26/2017,AIZ,0.109760875,0.165465237,0.080482212,11.82944881
6/27/2017,AIZ,0.111502216,0.182086341,0.125633509,32.3037736
6/28/2017,AIZ,0.082781672,0.182005517,0.087104335,-0.279193094
6/29/2017,AIZ,0.156660837,0.1755508,0.174058172,31.98613695
6/30/2017,AIZ,0.368678348,0.174149941,0.406046064,91.34381139
7/3/2017,AIZ,0.176823911,0.175187741,0.336254233,44.44357258
7/5/2017,AIZ,0.308737897,0.178998886,0.296761461,53.24134854
7/6/2017,AIZ,0.200900087,0.180208048,0.192199946,36.1530039
7/7/2017,AIZ,0.150210499,0.18079168,0.226756497,57.32484998
7/10/2017,AIZ,0.323742708,0.181093354,0.303231195,43.77958917
7/11/2017,AIZ,0.077388533,0.177310439,0.110317369,0.517796333
7/12/2017,AIZ,0.052187211,0.17618943,0.04267962,12.76060903
7/13/2017,AIZ,0.0560154,0.174701338,0.10600088,11.94256763
7/14/2017,AIZ,0.207838642,0.16489266,0.484179231,76.55623078
7/17/2017,AIZ,0.215090563,0.166130083,0.390157649,54.44676696
7/18/2017,AIZ,0.229322405,0.161977859,0.241752835,31.82700992
7/19/2017,AIZ,0.189653085,0.162873798,0.345152028,37.7460027
7/20/2017,AIZ,0.065701193,0.165462564,0.143630603,-1.287290695
7/21/2017,AIZ,0.180381186,0.165614319,0.214341766,16.33367584
7/24/2017,AIZ,0.053487524,0.152505005,0.106075054,5.676688018
7/25/2017,AIZ,0.362663033,0.152240292,0.386291447,69.41996846
7/26/2017,AIZ,0.09828166,0.152056099,0.156415372,21.01954399
7/27/2017,AIZ,0.281529392,0.155542974,0.394630371,45.56324404
7/28/2017,AIZ,0.197581049,0.15231948,0.326551615,44.46274179
7/31/2017,AIZ,0.309357096,0.150654571,0.393128166,50.61323888
8/1/2017,AIZ,0.475373959,0.150643128,0.390020238,78.12497744
8/2/2017,AIZ,0.357897161,0.151212174,0.167846073,29.07906102
8/3/2017,AIZ,0.119607711,0.158625422,0.101901657,30.18441936
8/4/2017,AIZ,0.235457887,0.146312794,0.288579363,63.0895174
8/7/2017,AIZ,0.240034311,0.146701352,0.279047758,54.78045782
8/8/2017,AIZ,0.024588828,0.130181725,0.02490501,-7.314809826
8/9/2017,AIZ,0.275757823,0.13217934,0.252874039,57.97088587
8/10/2017,AIZ,0.33912056,0.128288763,0.422492707,72.70429411
8/11/2017,AIZ,0.119562356,0.139730783,0.216450216,33.66406819
8/14/2017,AIZ,0.272759706,0.139587484,0.423539439,69.78579197
8/15/2017,AIZ,0.052880888,0.14191394,0.101082562,7.778032909
8/16/2017,AIZ,0.075192109,0.14312874,0.143676276,20.04236789
8/17/2017,AIZ,0.163372922,0.144141427,0.165625829,43.28413582
8/18/2017,AIZ,0.265801733,0.153462925,0.267883,60.55520137
8/21/2017,AIZ,0.343068956,0.153400806,0.413019835,72.14359162
8/22/2017,AIZ,0.350506052,0.15378052,0.448727276,73.55887268
8/23/2017,AIZ,0.092026649,0.155049761,0.104899082,15.15775043
8/24/2017,AIZ,0.346524387,0.153212291,0.381299943,57.42948829
8/25/2017,AIZ,0.194512814,0.16073085,0.180279786,23.69342502
8/28/2017,AIZ,0.343569732,0.160467588,0.174386797,51.45531235
8/29/2017,AIZ,0.418279761,0.181980678,0.250188395,65.44634964
8/30/2017,AIZ,0.02309081,0.17601254,0.017388792,-8.222191338
8/31/2017,AIZ,0.018459192,0.177024007,0.009411196,6.73784742
9/1/2016,AJG,0.183042179,0.09044094,0.377514982,48.66034288
9/2/2016,AJG,0.018182754,0.084854148,0.034215293,6.790988349
9/6/2016,AJG,0.340328748,0.088770433,0.427379936,75.34370267
9/7/2016,AJG,0.296516539,0.088679721,0.40877165,61.23852776
9/8/2016,AJG,0.170762231,0.091411439,0.308736325,41.49840043
9/9/2016,AJG,0.03587597,0.091825301,0.033787562,12.61881451
9/12/2016,AJG,0.062482867,0.113486319,0.051713574,17.27754375
9/13/2016,AJG,0.376641952,0.126955655,0.339823895,65.27982327
9/14/2016,AJG,0.242506786,0.126830981,0.266483232,54.79408731
9/15/2016,AJG,0.31349166,0.127513568,0.463116278,73.66270795
9/16/2016,AJG,0.067298717,0.131860739,0.043949246,16.24361954
9/19/2016,AJG,0.206484113,0.132020205,0.220762635,31.11655552
9/20/2016,AJG,0.189027725,0.132648587,0.318446347,45.32773021
9/21/2016,AJG,0.33675199,0.13268406,0.381354751,65.36303179
9/22/2016,AJG,0.25421017,0.13650185,0.440862819,87.45245655
9/23/2016,AJG,0.206349824,0.138506419,0.331820641,57.94254665
9/26/2016,AJG,0.159430204,0.138951221,0.212283925,42.2570703
9/27/2016,AJG,0.179752916,0.139902506,0.35139389,44.4211196
9/28/2016,AJG,0.112631138,0.136661237,0.230283191,24.65792149
9/29/2016,AJG,0.271260015,0.135945323,0.37722702,66.77396041
9/30/2016,AJG,0.356303358,0.142186986,0.308114058,56.09059415
10/3/2016,AJG,0.124773568,0.144922304,0.294820496,29.50679815
10/4/2016,AJG,0.094769849,0.147189214,0.095642001,19.20628535
10/5/2016,AJG,0.253175658,0.145939325,0.425803891,77.71994228
10/6/2016,AJG,0.30829997,0.145929366,0.429635172,80.92436064
10/7/2016,AJG,0.080177294,0.146225276,0.145302398,11.56858687
10/10/2016,AJG,0.232275671,0.146900843,0.44336077,66.21365222
10/11/2016,AJG,0.20859819,0.143732499,0.310770784,56.57827917
10/12/2016,AJG,0.045215566,0.150157041,0.085805426,5.569766438
10/13/2016,AJG,0.335988101,0.154456503,0.437601347,84.52960227
10/14/2016,AJG,0.010201703,0.156550016,0.017242953,-19.70833449
10/17/2016,AJG,0.035293793,0.153235748,0.052125307,15.13999996
10/18/2016,AJG,0.128069881,0.15447123,0.236591828,37.48887705
10/19/2016,AJG,0.286155983,0.152704715,0.282837839,31.08748676
10/20/2016,AJG,0.290758609,0.152454176,0.308259467,40.87176168
10/21/2016,AJG,0.102117524,0.145886789,0.10641394,19.26807249
10/24/2016,AJG,0.233734921,0.132272535,0.169918497,32.94250258
10/25/2016,AJG,0.294341033,0.130513603,0.266348368,49.77082723
10/26/2016,AJG,0.281393687,0.130444117,0.348974276,49.81665575
10/27/2016,AJG,0.07378472,0.12507073,0.061346529,4.126487476
10/28/2016,AJG,0.331446256,0.125591923,0.288283475,41.30181061
10/31/2016,AJG,0.399246093,0.125484356,0.31774009,75.94400844
11/1/2016,AJG,0.409901879,0.124688848,0.375465865,61.80610257
11/2/2016,AJG,0.539618018,0.122275877,0.406870815,106.3881694
11/3/2016,AJG,0.195692536,0.118348985,0.229082719,31.99773149
11/4/2016,AJG,0.629639772,0.120156781,0.486293242,108.063102
11/7/2016,AJG,0.46172345,0.119944971,0.424852754,82.11511443
11/8/2016,AJG,0.592134444,0.137746514,0.414946544,88.71648735
11/9/2016,AJG,0.05333642,0.139528103,0.032132112,0.958085764
11/10/2016,AJG,0.506757221,0.148087735,0.444171242,67.22575982
11/11/2016,AJG,0.595041771,0.16367454,0.425074847,81.06887251
11/14/2016,AJG,0.087753491,0.162697805,0.04551652,13.54362157
11/15/2016,AJG,0.555119971,0.164969775,0.346193758,67.70661631
11/16/2016,AJG,0.557869181,0.176610497,0.494524786,111.2507404
11/17/2016,AJG,0.230320411,0.176036637,0.310510147,34.80979508
11/18/2016,AJG,0.536869646,0.180964,0.495431463,94.45799719
11/21/2016,AJG,0.29452037,0.181106532,0.495211932,69.80818103
11/22/2016,AJG,0.038374264,0.17571578,0.031545333,-1.6959554
11/23/2016,AJG,0.293564337,0.172521799,0.261480444,58.1957851
11/25/2016,AJG,0.127915609,0.172351863,0.339783853,41.92544116
11/28/2016,AJG,0.401682686,0.172414301,0.4840511,69.77921001
11/29/2016,AJG,0.056043476,0.17555378,0.04915248,16.13308612
11/30/2016,AJG,0.148282605,0.175510379,0.064600133,7.171616232
12/1/2016,AJG,0.196740699,0.183779433,0.130038731,-2.263041378
12/2/2016,AJG,0.016223517,0.180443563,0.013121252,-12.32991575
12/5/2016,AJG,0.168932828,0.183347832,0.116551979,24.33540537
12/6/2016,AJG,0.522791625,0.181594674,0.228165966,46.60684077
12/7/2016,AJG,0.588771555,0.183219817,0.276928392,60.59993218
12/8/2016,AJG,0.166386615,0.186173749,0.198765085,10.83792933
12/9/2016,AJG,0.050448473,0.185058384,0.046047344,11.82293326
12/12/2016,AJG,0.396611235,0.187467104,0.237748987,40.76329921
12/13/2016,AJG,0.570145906,0.187354172,0.493658766,78.26515576
12/14/2016,AJG,0.492121485,0.18314261,0.34994127,65.69606703
12/15/2016,AJG,0.393478255,0.18951367,0.390253289,45.97119309
12/16/2016,AJG,0.299426239,0.191156247,0.039796588,8.023783396
12/19/2016,AJG,0.335228621,0.193371553,0.469976391,42.78434945
12/20/2016,AJG,0.074833378,0.183698044,0.111263266,-6.325330903
12/21/2016,AJG,0.116345799,0.183089229,0.31258264,28.34124451
12/22/2016,AJG,0.011827522,0.175485418,0.031913721,15.29182851
12/23/2016,AJG,0.015606712,0.159455108,0.038444886,4.577385118
12/27/2016,AJG,0.018446467,0.158375445,0.04792619,2.15009444
12/28/2016,AJG,0.194278754,0.154914986,0.378563549,35.62666022
12/29/2016,AJG,0.100182932,0.143635372,0.144578525,8.290879184
12/30/2016,AJG,0.177286867,0.14340223,0.18937099,41.3196982
1/3/2017,AJG,0.20742277,0.136732011,0.257670369,42.45881028
1/4/2017,AJG,0.014958462,0.137353954,0.014390872,-1.103000729
1/5/2017,AJG,0.196197782,0.141525497,0.201829986,30.0416216
1/6/2017,AJG,0.102371646,0.14071445,0.161366905,27.5680018
1/9/2017,AJG,0.284166509,0.138688788,0.422044765,59.61319321
1/10/2017,AJG,0.160304462,0.145154123,0.356184301,43.92889854
1/11/2017,AJG,0.15191515,0.139864796,0.336793437,46.74909363
1/12/2017,AJG,0.097210514,0.139866813,0.124330377,22.49107897
1/13/2017,AJG,0.151175812,0.128013332,0.410819966,55.7002792
1/17/2017,AJG,0.070952342,0.121050679,0.136824483,15.7970719
1/18/2017,AJG,0.099833651,0.115667367,0.255614209,36.11675109
1/19/2017,AJG,0.050794269,0.11639993,0.125415089,18.99981816
1/20/2017,AJG,0.233884348,0.115933563,0.417804141,54.40881187
1/23/2017,AJG,0.289372383,0.111602204,0.483743127,74.91711116
1/24/2017,AJG,0.115352381,0.10988544,0.152536591,39.1245265
1/25/2017,AJG,0.276105661,0.107791304,0.349993,50.06985597
1/26/2017,AJG,0.24270125,0.1104088,0.326267895,51.09583366
1/27/2017,AJG,0.360799674,0.109481447,0.383511201,60.49102564
1/30/2017,AJG,0.170814062,0.102071602,0.176733799,24.16735669
1/31/2017,AJG,0.090718517,0.109651754,0.11943975,9.915564891
2/1/2017,AJG,0.251183719,0.103351137,0.361254555,63.79944305
2/2/2017,AJG,0.343317543,0.106454963,0.325364672,39.04157383
2/3/2017,AJG,0.360967085,0.108987382,0.350292698,46.86781672
2/6/2017,AJG,0.009167895,0.108292378,0.017030205,14.42123303
2/7/2017,AJG,0.079363976,0.10787272,0.111761952,7.937178699
2/8/2017,AJG,0.058485662,0.108212877,0.075602886,6.735482994
2/9/2017,AJG,0.187237441,0.10801144,0.197009056,40.37281337
2/10/2017,AJG,0.320524816,0.109666402,0.285986038,45.3168857
2/13/2017,AJG,0.228025338,0.111078549,0.2811229,38.86681617
2/14/2017,AJG,0.013035417,0.11193978,0.012190001,7.522548395
2/15/2017,AJG,0.3040385,0.111706308,0.438164962,61.45207521
2/16/2017,AJG,0.355829795,0.107450494,0.444957229,63.34151037
2/17/2017,AJG,0.308682905,0.111183371,0.198654192,17.37374403
2/21/2017,AJG,0.189452189,0.112624726,0.120425636,28.39193115
2/22/2017,AJG,0.058274979,0.112557248,0.064768216,32.80892026
2/23/2017,AJG,0.319310896,0.112448557,0.44846778,63.24131783
2/24/2017,AJG,0.020261085,0.112532307,0.020897557,-3.105055206
2/27/2017,AJG,0.396307716,0.113233479,0.478431834,70.27019334
2/28/2017,AJG,0.455130806,0.113130786,0.417746234,71.19150251
3/1/2017,AJG,0.132399003,0.111455337,0.089649068,28.90044114
3/2/2017,AJG,0.096475581,0.115806869,0.093436313,21.95226158
3/3/2017,AJG,0.382984965,0.128136445,0.468957548,85.32354537
3/6/2017,AJG,0.287141082,0.128167353,0.349330337,48.11866689
3/7/2017,AJG,0.269106633,0.131351581,0.24573847,34.40408989
3/8/2017,AJG,0.381868742,0.130051135,0.455302037,68.07467767
3/9/2017,AJG,0.07784737,0.128178175,0.089116393,8.076313929
3/10/2017,AJG,0.069368177,0.128099223,0.094328983,-1.767656611
3/13/2017,AJG,0.050716559,0.122502999,0.032779209,1.475964269
3/14/2017,AJG,0.341464106,0.114189506,0.437069293,74.27659335
3/15/2017,AJG,0.302849917,0.114660118,0.289198859,42.6982468
3/16/2017,AJG,0.124049203,0.111335823,0.112347229,8.321357812
3/17/2017,AJG,0.419265845,0.110415314,0.058366787,21.03623964
3/20/2017,AJG,0.427590771,0.110409139,0.472399739,61.15927831
3/21/2017,AJG,0.370594997,0.110593431,0.34820854,36.90487079
3/22/2017,AJG,0.457537315,0.121267483,0.431483073,94.74452878
3/23/2017,AJG,0.204331652,0.121238358,0.259310936,42.89942406
3/24/2017,AJG,0.185352978,0.116960734,0.20551139,48.86235137
3/27/2017,AJG,0.053054794,0.114947046,0.082594124,6.919045037
3/28/2017,AJG,0.177023292,0.113505562,0.257741648,37.20311417
3/29/2017,AJG,0.144246264,0.115701451,0.179446902,27.15582749
3/30/2017,AJG,0.13016127,0.115925236,0.280181459,30.16290837
3/31/2017,AJG,0.450940816,0.111021508,0.460016297,73.63613124
4/3/2017,AJG,0.056790071,0.108870903,0.062117403,-1.831202247
4/4/2017,AJG,0.238535937,0.104335489,0.321290665,49.34129462
4/5/2017,AJG,0.33664646,0.106007408,0.382045545,67.8368646
4/6/2017,AJG,0.117423178,0.107009948,0.161321677,36.19422387
4/7/2017,AJG,0.141665324,0.107152609,0.150623781,6.17594743
4/10/2017,AJG,0.25859352,0.106937161,0.200245834,47.40204455
4/11/2017,AJG,0.184737682,0.106949443,0.174373903,15.93482854
4/12/2017,AJG,0.136465132,0.097446149,0.132941943,13.88674686
4/13/2017,AJG,0.042428923,0.087903833,0.077589092,-5.001740449
4/17/2017,AJG,0.42891856,0.088616615,0.476535091,70.09543169
4/18/2017,AJG,0.360051276,0.095575141,0.453828679,75.68681176
4/19/2017,AJG,0.171887365,0.096298642,0.226023582,37.87494856
4/20/2017,AJG,0.397972586,0.09657603,0.193059892,47.53319339
4/21/2017,AJG,0.258736095,0.099199272,0.343523578,52.13219586
4/24/2017,AJG,0.146409517,0.102017867,0.179454822,5.888603929
4/25/2017,AJG,0.113098762,0.1033618,0.148125168,20.33613551
4/26/2017,AJG,0.306680445,0.105489182,0.326435399,64.54775882
4/27/2017,AJG,0.126011104,0.104804639,0.168983552,6.320399435
4/28/2017,AJG,0.070516091,0.10636729,0.063980942,-8.920500023
5/1/2017,AJG,0.162994106,0.11647913,0.216316638,21.0504242
5/2/2017,AJG,0.020144658,0.116811299,0.010058752,-1.372467756
5/3/2017,AJG,0.078231884,0.117109516,0.052884525,5.20812965
5/4/2017,AJG,0.41266399,0.116859753,0.3042303,52.77787925
5/5/2017,AJG,0.340988448,0.118246444,0.480287745,77.47088931
5/8/2017,AJG,0.213176831,0.119567388,0.26105868,31.67793269
5/9/2017,AJG,0.376533384,0.119846142,0.494306292,81.20983827
5/10/2017,AJG,0.245381752,0.117239812,0.236618439,37.41852105
5/11/2017,AJG,0.200546527,0.118128559,0.194858586,19.40764618
5/12/2017,AJG,0.378410643,0.119222335,0.445575503,71.52875388
5/15/2017,AJG,0.13075046,0.120328367,0.134661616,18.61542736
5/16/2017,AJG,0.237127525,0.120828333,0.398178635,53.60355609
5/17/2017,AJG,0.176160707,0.119292934,0.197747223,41.96374891
5/18/2017,AJG,0.391225147,0.119109599,0.463449854,84.43272262
5/19/2017,AJG,0.314332324,0.119406429,0.233757513,40.03474173
5/22/2017,AJG,0.104970861,0.121376865,0.126800028,9.139329751
5/23/2017,AJG,0.118516227,0.124513384,0.126605905,32.16001555
5/24/2017,AJG,0.211387523,0.126406563,0.365780362,33.821999
5/25/2017,AJG,0.295388779,0.12332575,0.356412014,30.72040761
5/26/2017,AJG,0.037307435,0.126748315,0.039871383,-0.790714935
5/30/2017,AJG,0.140260751,0.123313993,0.133602392,29.41094394
5/31/2017,AJG,0.303878645,0.122838041,0.207802467,29.26128494
6/1/2017,AJG,0.064490439,0.122935188,0.049913326,1.703938034
6/2/2017,AJG,0.274860965,0.126443516,0.495767813,62.30117721
6/5/2017,AJG,0.415120841,0.121238712,0.479617822,58.97482355
6/6/2017,AJG,0.017705511,0.122044021,0.027460559,-1.46655707
6/7/2017,AJG,0.093841729,0.125492145,0.08490294,0.052298504
6/8/2017,AJG,0.201194659,0.130330296,0.234102004,45.28855182
6/9/2017,AJG,0.29744046,0.13096572,0.384270235,67.46109546
6/12/2017,AJG,0.374146158,0.122651485,0.368776957,57.76760921
6/13/2017,AJG,0.18758749,0.122711636,0.196326015,22.11525807
6/14/2017,AJG,0.129382586,0.111369287,0.086148349,15.11397363
6/15/2017,AJG,0.25956148,0.111870292,0.145614063,35.96656948
6/16/2017,AJG,0.119056232,0.117150287,0.085026567,13.57213284
6/19/2017,AJG,0.132248576,0.116468753,0.160659638,10.20080941
6/20/2017,AJG,0.060199099,0.115067393,0.093948145,-2.250853159
6/21/2017,AJG,0.225696885,0.115786513,0.267859275,46.06222595
6/22/2017,AJG,0.198892693,0.123657162,0.258689606,24.9439584
6/23/2017,AJG,0.060377939,0.129782786,0.044750761,5.441067589
6/26/2017,AJG,0.384537006,0.129538311,0.301288061,52.30236907
6/27/2017,AJG,0.19402738,0.127797698,0.148669823,8.169499513
6/28/2017,AJG,0.162894946,0.129469258,0.162656365,10.46374987
6/29/2017,AJG,0.034790316,0.134536165,0.037495531,4.769246577
6/30/2017,AJG,0.286619465,0.135167016,0.32765029,52.83178142
7/3/2017,AJG,0.118359259,0.134333187,0.245142788,31.49031264
7/5/2017,AJG,0.358908484,0.132593028,0.465400715,95.86613343
7/6/2017,AJG,0.321150832,0.131080208,0.404745505,67.7205656
7/7/2017,AJG,0.177221013,0.132160192,0.250119537,33.48841234
7/10/2017,AJG,0.344771242,0.13006342,0.350141007,45.45158677
7/11/2017,AJG,0.32394582,0.128740434,0.370185372,68.87067566
7/12/2017,AJG,0.329526082,0.133642917,0.377774661,58.74518611
7/13/2017,AJG,0.249060777,0.133180701,0.356840295,63.01150235
7/14/2017,AJG,0.060910007,0.132578253,0.096192662,-6.004041312
7/17/2017,AJG,0.338289235,0.132459698,0.362170747,69.85503877
7/18/2017,AJG,0.137263825,0.130468828,0.249951523,38.79485555
7/19/2017,AJG,0.184516582,0.125245606,0.298061167,33.36420449
7/20/2017,AJG,0.356355826,0.120630447,0.470109854,64.82278357
7/21/2017,AJG,0.362538828,0.121859716,0.398138929,60.51400799
7/24/2017,AJG,0.01581326,0.120827151,0.023155268,15.18737279
7/25/2017,AJG,0.217639735,0.120851845,0.413238378,55.59258162
7/26/2017,AJG,0.028106211,0.121432987,0.039635078,22.24250382
7/27/2017,AJG,0.245207777,0.123264841,0.243835582,55.04117743
7/28/2017,AJG,0.323972005,0.120041454,0.315369585,36.61903682
7/31/2017,AJG,0.213114645,0.138973898,0.218111987,22.68574978
8/1/2017,AJG,0.0364002,0.142495635,0.055194912,13.15436634
8/2/2017,AJG,0.066088029,0.142754875,0.073749818,11.25889134
8/3/2017,AJG,0.185670297,0.137281923,0.275863753,44.52439454
8/4/2017,AJG,0.172120713,0.131769537,0.168923973,37.55084117
8/7/2017,AJG,0.061815475,0.130487607,0.074717178,9.427522813
8/8/2017,AJG,0.317150173,0.130768261,0.418032772,67.6871955
8/9/2017,AJG,0.177063859,0.129158572,0.280579446,32.76236861
8/10/2017,AJG,0.15265686,0.121873751,0.1086285,4.366165911
8/11/2017,AJG,0.282263315,0.121127927,0.340020837,40.20030913
8/14/2017,AJG,0.329941971,0.121360219,0.387274339,55.57616026
8/15/2017,AJG,0.119153979,0.122407711,0.229660278,19.11185765
8/16/2017,AJG,0.139268781,0.1226899,0.176296146,38.84694343
8/17/2017,AJG,0.08102025,0.121276899,0.120568972,3.267113423
8/18/2017,AJG,0.178819446,0.13080969,0.190100344,2.199724711
8/21/2017,AJG,0.394311665,0.130172838,0.42201561,91.33749783
8/22/2017,AJG,0.321338456,0.12468129,0.385277611,56.38209902
8/23/2017,AJG,0.182885542,0.126622992,0.255731117,25.71527112
8/24/2017,AJG,0.036911459,0.124171795,0.032367358,28.4266988
8/25/2017,AJG,0.181367604,0.124226093,0.218468381,33.97584325
8/28/2017,AJG,0.28825257,0.124041303,0.412922388,57.88265123
8/29/2017,AJG,0.341717199,0.124153561,0.3929684,58.43604598
8/30/2017,AJG,0.138454936,0.124843968,0.124484129,29.80762561
8/31/2017,AJG,0.227552082,0.12171302,0.190509934,44.06492208
9/1/2016,AKAM,0.03575691,0.451352131,0.052144153,3.367808901
9/2/2016,AKAM,0.198821062,0.449745582,0.447980046,70.68859828
9/6/2016,AKAM,0.166758848,0.450113428,0.248996044,49.64383135
9/7/2016,AKAM,0.381868049,0.45009383,0.413979081,71.86241999
9/8/2016,AKAM,0.390002443,0.182294291,0.285017794,52.04983915
9/9/2016,AKAM,0.242644759,0.18626877,0.221504848,22.60543089
9/12/2016,AKAM,0.172922252,0.195528592,0.157860876,25.36513538
9/13/2016,AKAM,0.302792373,0.197659578,0.299218567,65.26262254
9/14/2016,AKAM,0.355874477,0.206701141,0.277553388,47.61056534
9/15/2016,AKAM,0.362692041,0.204337548,0.21500868,46.41316879
9/16/2016,AKAM,0.309322939,0.205247671,0.238207921,37.59299833
9/19/2016,AKAM,0.298870067,0.194233496,0.230703006,33.53165031
9/20/2016,AKAM,0.125052436,0.195401123,0.123721047,30.66420489
9/21/2016,AKAM,0.086714511,0.196188508,0.097681384,21.28200827
9/22/2016,AKAM,0.438058414,0.173131094,0.401421274,79.4265882
9/23/2016,AKAM,0.144698078,0.169632613,0.206903462,31.84281147
9/26/2016,AKAM,0.081387087,0.167160961,0.116541414,17.8220367
9/27/2016,AKAM,0.161082898,0.169450898,0.189451276,44.48432747
9/28/2016,AKAM,0.505019018,0.176812293,0.468361573,96.46506814
9/29/2016,AKAM,0.191724115,0.177128578,0.156219075,28.28716581
9/30/2016,AKAM,0.16476933,0.177283048,0.227502061,64.51089309
10/3/2016,AKAM,0.126735512,0.177063363,0.128821567,55.22850417
10/4/2016,AKAM,0.387285709,0.1814314,0.278520013,107.5478784
10/5/2016,AKAM,0.671423087,0.185159426,0.437780843,175.6790466
10/6/2016,AKAM,0.380970332,0.196941002,0.384546004,140.7785384
10/7/2016,AKAM,0.046142711,0.204477377,0.079063353,13.79764622
10/10/2016,AKAM,0.272664788,0.200416723,0.426175124,132.9434915
10/11/2016,AKAM,0.386699523,0.200847048,0.416140667,136.6606529
10/12/2016,AKAM,0.054780231,0.210648643,0.107663964,30.87343121
10/13/2016,AKAM,0.218955568,0.210857925,0.304445736,104.5045672
10/14/2016,AKAM,0.351578282,0.210863151,0.450872456,134.8807451
10/17/2016,AKAM,0.167273237,0.210692314,0.256644599,57.65555454
10/18/2016,AKAM,0.455502595,0.211079024,0.457590899,139.9992444
10/19/2016,AKAM,0.037688186,0.202569598,0.043345495,6.284174199
10/20/2016,AKAM,0.154795775,0.201825715,0.278462981,82.28164536
10/21/2016,AKAM,0.074353988,0.191647849,0.076364961,37.40177742
10/24/2016,AKAM,0.094734937,0.194334146,0.060955028,14.35767301
10/25/2016,AKAM,0.590320168,0.183727618,0.322264639,118.1903128
10/26/2016,AKAM,0.515479604,0.181871119,0.071591136,44.65694934
10/27/2016,AKAM,0.491596231,0.425416809,0.170942767,75.15497435
10/28/2016,AKAM,0.31707565,0.42252488,0.189939763,75.91242697
10/31/2016,AKAM,0.196144587,0.422794185,0.130034912,59.94605487
11/1/2016,AKAM,0.340332347,0.423224273,0.159950642,21.79807527
11/2/2016,AKAM,0.209239917,0.431979169,0.148589015,19.2318947
11/3/2016,AKAM,0.323558357,0.436100028,0.349608678,50.66115228
11/4/2016,AKAM,0.315282566,0.438848215,0.275419015,28.83917899
11/7/2016,AKAM,0.166364008,0.439337305,0.175217934,20.69970741
11/8/2016,AKAM,0.388638506,0.438602601,0.394109932,61.26513312
11/9/2016,AKAM,0.174475018,0.437351345,0.179497841,36.49843584
11/10/2016,AKAM,0.205895611,0.437360279,0.27416691,42.96859741
11/11/2016,AKAM,0.333725045,0.438889917,0.32652255,39.98555272
11/14/2016,AKAM,0.121453406,0.44213288,0.149041208,11.04410019
11/15/2016,AKAM,0.104087587,0.441436683,0.082690785,22.10291717
11/16/2016,AKAM,0.148632751,0.438284258,0.204865319,32.33482343
11/17/2016,AKAM,0.019618803,0.431310156,0.02462164,22.5426829
11/18/2016,AKAM,0.11603621,0.431241074,0.226114473,32.8477928
11/21/2016,AKAM,0.204541857,0.432056884,0.257355749,35.20123584
11/22/2016,AKAM,0.018855236,0.423654154,0.029901526,12.73782961
11/23/2016,AKAM,0.016339134,0.424192638,0.036050509,11.93235873
11/25/2016,AKAM,0.009578015,0.425578062,0.065719906,4.829513112
11/28/2016,AKAM,0.144642131,0.425478065,0.436277957,76.74583745
11/29/2016,AKAM,0.203801846,0.42899778,0.3186858,63.38690733
11/30/2016,AKAM,0.177872965,0.428763725,0.303343974,34.05648933
12/1/2016,AKAM,0.061827575,0.430571113,0.063833507,28.5235027
12/2/2016,AKAM,0.216730921,0.459502889,0.286775323,87.22438494
12/5/2016,AKAM,0.172143634,0.45796342,0.267300237,86.75705853
12/6/2016,AKAM,0.144478161,0.455331693,0.358726904,74.92193804
